strike,expiration,gex_usd,gex_k
7850.0,2026-10-01,203329.42617447808,203.32942617447807
7860.0,2026-10-01,5926.038891945993,5.926038891945993
7870.0,2026-10-01,30060.018586166505,30.060018586166503
7875.0,2026-10-01,806220.2256346641,806.2202256346641
7880.0,2026-10-01,19787.685372557436,19.787685372557437
7890.0,2026-10-01,35752.21191339554,35.75221191339554
7370.0,2026-10-02,-87030.73063152582,-87.03073063152581
7375.0,2026-10-02,-357001.7569303075,-357.00175693030747
7380.0,2026-10-02,-242643.0959444035,-242.64309594440348
7390.0,2026-10-02,-131648.0010626918,-131.6480010626918
7400.0,2026-10-02,-1601160.6020953374,-1601.1606020953373
7410.0,2026-10-02,-177371.9987594221,-177.3719987594221
7420.0,2026-10-02,-71746.48500093407,-71.74648500093407
7425.0,2026-10-02,-626670.2894613963,-626.6702894613962
7430.0,2026-10-02,-93850.95402977787,-93.85095402977787
7440.0,2026-10-02,-192409.42372765523,-192.40942372765522
7445.0,2026-10-02,-19681.315516883544,-19.681315516883544
7450.0,2026-10-02,-622103.9894772659,-622.1039894772658
7455.0,2026-10-02,-10303.727323136876,-10.303727323136876
7460.0,2026-10-02,-243594.12143556823,-243.59412143556824
7465.0,2026-10-02,-70599.99831646847,-70.59999831646847
7470.0,2026-10-02,-157412.00214761728,-157.41200214761727
7475.0,2026-10-02,-265322.2305183958,-265.32223051839577
7480.0,2026-10-02,-118494.38163573487,-118.49438163573487
7485.0,2026-10-02,-239220.0676315373,-239.2200676315373
7490.0,2026-10-02,-261980.8025222771,-261.9808025222771
7495.0,2026-10-02,-164172.1735410335,-164.1721735410335
7500.0,2026-10-02,-1968612.6073244498,-1968.6126073244498
7505.0,2026-10-02,-21635.346418636353,-21.635346418636352
7510.0,2026-10-02,-461611.4976966852,-461.6114976966852
7515.0,2026-10-02,-82944.29778205618,-82.94429778205618
7520.0,2026-10-02,-205994.02145372835,-205.99402145372835
7525.0,2026-10-02,-793962.6575949142,-793.9626575949142
7530.0,2026-10-02,-366345.89417633874,-366.34589417633873
7535.0,2026-10-02,-95545.4673888884,-95.5454673888884
7540.0,2026-10-02,-163105.7555055282,-163.1057555055282
7545.0,2026-10-02,-47809.38246499559,-47.80938246499559
7550.0,2026-10-02,-1032978.6811080053,-1032.9786811080053
7555.0,2026-10-02,-197212.38507460686,-197.21238507460686
7560.0,2026-10-02,-198374.89340246227,-198.37489340246228
7565.0,2026-10-02,-217598.91644999487,-217.59891644999487
7570.0,2026-10-02,-514605.483749991,-514.605483749991
7575.0,2026-10-02,-447383.6720945812,-447.3836720945812
7580.0,2026-10-02,-606937.2335915156,-606.9372335915156
7585.0,2026-10-02,-3730.4270054843655,-3.7304270054843656
7590.0,2026-10-02,-306650.89832774806,-306.65089832774805
7595.0,2026-10-02,-33913.37079021933,-33.913370790219325
7600.0,2026-10-02,-871135.3297901881,-871.1353297901882
7605.0,2026-10-02,-10857.07918982592,-10.85707918982592
7610.0,2026-10-02,-92878.21169441217,-92.87821169441217
7615.0,2026-10-02,57220.52401380744,57.220524013807434
7620.0,2026-10-02,-360383.6325745009,-360.38363257450095
7625.0,2026-10-02,-1582479.0644917046,-1582.4790644917045
7630.0,2026-10-02,-295280.5072444213,-295.2805072444213
7635.0,2026-10-02,-11420.71652560297,-11.42071652560297
7640.0,2026-10-02,-369553.85337266,-369.55385337266
7645.0,2026-10-02,-54078.754369271395,-54.078754369271394
7650.0,2026-10-02,-242509.87795845757,-242.50987795845757
7655.0,2026-10-02,-149486.81920403472,-149.48681920403473
7660.0,2026-10-02,-66622.03394290479,-66.62203394290479
7665.0,2026-10-02,51262.39939646036,51.26239939646036
7670.0,2026-10-02,-467098.54873723653,-467.0985487372365
7675.0,2026-10-02,-590330.6417541336,-590.3306417541336
7680.0,2026-10-02,96012.5421972759,96.0125421972759
7685.0,2026-10-02,-44769.40510426203,-44.76940510426203
7690.0,2026-10-02,-102444.81973129915,-102.44481973129915
7695.0,2026-10-02,79813.4804541373,79.8134804541373
7700.0,2026-10-02,-450274.94356605504,-450.274943566055
7705.0,2026-10-02,-143126.64711286195,-143.12664711286195
7710.0,2026-10-02,151786.59820236228,151.78659820236228
7715.0,2026-10-02,-19248.61428059003,-19.24861428059003
7720.0,2026-10-02,-142084.51150630316,-142.08451150630316
7725.0,2026-10-02,-1069282.7988392087,-1069.2827988392087
7730.0,2026-10-02,253200.40422717325,253.20040422717324
7735.0,2026-10-02,243999.9537815428,243.9999537815428
7740.0,2026-10-02,-61861.134286010056,-61.861134286010056
7745.0,2026-10-02,-116639.82850239538,-116.63982850239537
7750.0,2026-10-02,171325.34121311363,171.32534121311363
7755.0,2026-10-02,59573.69266572373,59.573692665723726
7760.0,2026-10-02,268582.25237611023,268.58225237611026
7765.0,2026-10-02,73017.41654790772,73.01741654790771
7770.0,2026-10-02,437147.03890157497,437.14703890157494
7775.0,2026-10-02,289970.88784833334,289.97088784833335
7780.0,2026-10-02,118020.37860049595,118.02037860049596
7785.0,2026-10-02,47372.91628406465,47.37291628406465
7790.0,2026-10-02,453842.40408418595,453.84240408418594
7795.0,2026-10-02,13756.454820698176,13.756454820698176
7800.0,2026-10-02,2709039.765257802,2709.0397652578017
7810.0,2026-10-02,328074.94348031445,328.07494348031446
7820.0,2026-10-02,205095.6200026484,205.0956200026484
7825.0,2026-10-02,778685.4004852138,778.6854004852138
7830.0,2026-10-02,2506736.9983639526,2506.736998363953
7840.0,2026-10-02,249903.161902515,249.90316190251502
7850.0,2026-10-02,1850545.879789805,1850.545879789805
7860.0,2026-10-02,148859.0173524688,148.8590173524688
7870.0,2026-10-02,168780.39471602754,168.78039471602753
7875.0,2026-10-02,378032.24313367106,378.03224313367105
7880.0,2026-10-02,325909.6358122161,325.9096358122161
7890.0,2026-10-02,117061.63543576362,117.06163543576362
